window,date,port_return,turnover,port_return_net,cum_return_gross,cum_return_net
2016_2018,2018-07-31,0.0017165567898903156,0.16359918200409,0.0012502991211786592,0.5229123706765768,-0.2510345553643434
2016_2018,2018-08-01,-0.008717874850693556,0.16227180527383367,-0.009180349495723982,0.5096358112204453,-0.2579103199063191
2016_2018,2018-08-02,0.005170424831875437,0.2515212981744422,0.004453589132078277,0.5174412697058679,-0.2546053573720264
2016_2018,2018-08-03,0.0017987320102519245,0.2998236331569665,0.00094423465575457,0.5201707398913651,-0.2539015299182432
2016_2018,2018-08-06,0.002974565755985119,0.17989417989417988,0.0024618673432867063,0.5246925877174966,-0.25206473445987265
2016_2018,2018-08-07,-0.0038301115021133134,0.22896281800391388,-0.004482655533424468,0.5188528451000929,-0.25541747061658937
2016_2018,2018-08-08,-0.0029744494851683006,0.26621160409556316,-0.0037331525568406556,0.5143350940369384,-0.258197110789936
2016_2018,2018-08-09,-0.015947124625191402,0.36006825938566556,-0.01697331916444055,0.49018580356803043,-0.27078796798560256
2016_2018,2018-08-10,-0.02490921291588529,0.2255813953488372,-0.02555211989262948,0.4530664481027247,-0.2894208812547824
2016_2018,2018-08-13,0.005807994712768258,0.2943396226415094,0.004969126788239956,0.4615058503506062,-0.28588992352066156
2016_2018,2018-08-14,-0.02068359325157504,0.2495446265938069,-0.02139479543736739,0.43127665780715696,-0.30116816252669987
2016_2018,2018-08-15,0.01255013407709646,0.1319073083778966,0.012174198248219454,0.44923937176405526,-0.29266044519513235
2016_2018,2018-08-16,-0.007197495509494252,0.46880570409982175,-0.008533591766178744,0.4388084778936012,-0.2986965921959077
2016_2018,2018-08-17,-0.002119471878233368,0.517774343122102,-0.0035951287561313584,0.435758963786542,-0.30121786824407715
2016_2018,2018-08-20,0.006501062544774792,0.125193199381762,0.006144261926536771,0.4450929226093394,-0.29692436779698494
2016_2018,2018-08-21,0.0030526764307584786,0.22164948453608246,0.0024209753998306435,0.44950432371444493,-0.2952222389872011
2016_2018,2018-08-22,-0.0003562570435106395,0.23260437375745527,-0.001019179508719387,0.44898792758952255,-0.29594053403942655
2016_2018,2018-08-23,-0.0027815375738161193,0.16728624535315986,-0.003258303373072625,0.4449575132249264,-0.2982345733722096
2016_2018,2018-08-24,0.013707697220883962,0.1895910780669145,0.013167362648393256,0.46476455331325517,-0.2889941735056971
2016_2018,2018-08-27,0.0016447710851439608,0.22262773722627738,0.0010102820340490704,0.4671737556970885,-0.2882758570930858
2016_2018,2018-08-28,0.004523183891172587,0.15286624203821655,0.00408751510136367,0.47381005239440865,-0.2853666739109486
2016_2018,2018-08-29,-0.0033180271095730194,0.2627388535031847,-0.004066832842057096,0.46891991068620276,-0.28827296819151604
2016_2018,2018-08-30,0.008428142944825556,0.25690021231422505,0.007695977339730015,0.4813001776679666,-0.2827955330826446
2016_2018,2018-08-31,-0.010764173035571629,0.19290465631929046,-0.011313951306081607,0.4653552062379256,-0.29090994949785176
2016_2018,2018-09-03,0.0037346229933471332,0.1673228346456693,0.0032577529146069757,0.47082775548456257,-0.2885999093191096
2016_2018,2018-09-04,-0.005831991629913542,0.13725490196078433,-0.006223168100501777,0.46224990032553204,-0.2930270716701291
2016_2018,2018-09-05,-0.00792594287718737,0.18627450980392157,-0.008456825230128546,0.45066019114337896,-0.299005818167447
2016_2018,2018-09-06,-0.02063740659961757,0.19498069498069498,-0.021193101580312554,0.4207223269408742,-0.31386205907023235
2016_2018,2018-09-07,-0.02456600940040851,0.11636363636363636,-0.024897645764044875,0.3858208489018744,-0.33094527846877286
2016_2018,2018-09-10,0.009491922304179804,0.4090909090909091,0.008326013213270714,0.39897495272716355,-0.3253747200169027
2016_2018,2018-09-11,-0.004783275110977197,0.4087719298245614,-0.005948275110977197,0.3922832706549031,-0.32938757677906216
2016_2018,2018-09-12,0.01455977277778947,0.43859649122807015,0.013309772777789471,0.4125545987179562,-0.3204618778040287
2016_2018,2018-09-13,0.006429991601575054,0.4198198198198198,0.005233505115088567,0.4216373129244788,-0.3169055115656184
2016_2018,2018-09-14,-0.005903385153564144,0.34594594594594597,-0.00688933109951009,0.41324484031760766,-0.32161157566869336
2016_2018,2018-09-17,0.002793000835619516,0.3125,0.0019023758356195163,0.4171920343375499,-0.3203210259230814
2016_2018,2018-09-18,0.004808400370288134,0.29118773946360155,0.00397851531281687,0.4240064610402281,-0.3176169127169167
2016_2018,2018-09-19,-0.007471009311208344,0.23946360153256704,-0.008153480575576159,0.4133676955105756,-0.323180709964181
2016_2018,2018-09-20,0.0026575293947183358,0.2927400468384075,0.0018232202612288744,0.4171237617069403,-0.3219467193213972
2016_2018,2018-09-21,0.005252522241028736,0.2935560859188544,0.004415887396160001,0.42456723578359634,-0.3189525123853236
2016_2018,2018-09-25,-0.0008817332159606454,0.336,-0.0018393332159606455,0.4233111475334368,-0.3202051856509398
2016_2018,2018-09-26,0.002001584268492773,0.3104,0.001116944268492773,0.4261600247355102,-0.31944589272930146
2016_2018,2018-09-27,-0.0011924830907285452,0.25432525951557095,-0.0019173100803479225,0.4244593530213401,-0.3207507259793937
2016_2018,2018-09-28,0.007570428291631595,0.1903114186851211,0.007028040748379,0.43524312040773205,-0.31597693440327
2016_2018,2018-10-01,-0.006109633396550938,0.1741472172351885,-0.006605952965671225,0.426474311107119,-0.32049555860203627
2016_2018,2018-10-02,-0.014801062872169,0.26570915619389585,-0.015558333967321604,0.4053609751428886,-0.33106751563358416
2016_2018,2018-10-03,-0.012733897291019093,0.26287744227353466,-0.013483098001498668,0.38746525282861244,-0.3400867978766826
2016_2018,2018-10-04,-0.029906713504207635,0.3268206039076377,-0.030838152225344403,0.34597072701522413,-0.3604373016592759
2016_2018,2018-10-05,0.0022570548114543487,0.37276785714285715,0.0011946664185972058,0.3490086567207107,-0.3596732375809809
2016_2018,2018-10-08,-0.0712257559251844,0.2616033755274262,-0.07197132554543757,0.25292449539616046,-0.4057584034544962
2016_2018,2018-10-09,-0.04304530699264979,0.18264014466546113,-0.043565831404946354,0.19899197585322193,-0.43164703266340376
2016_2018,2018-10-11,0.04193849268636334,0.538878842676311,0.040402687984735855,0.2492758920635505,-0.40868404505890443
2016_2018,2018-10-12,0.0013856094180226854,0.5234986945169713,-0.00010636186135068275,0.2510069005053024,-0.4087469385245184
2016_2018,2018-10-15,0.017532770708904258,0.2010443864229765,0.016959794207598775,0.2729405176471189,-0.3987194082772815
2016_2018,2018-10-16,-0.00989843003284948,0.2025974025974026,-0.010475832630252077,0.26034040499720956,-0.40501832311998764
2016_2018,2018-10-17,-0.01208262342304658,0.05844155844155844,-0.012249181864605021,0.2451121864987782,-0.4123063618861985
2016_2018,2018-10-18,0.0021461469386812814,0.1406896551724138,0.001745181421439902,0.24778438020614724,-0.4112807298674639
2016_2018,2018-10-19,0.00794299152865669,0.12028985507246377,0.007600165441700168,0.25769552096771475,-0.4068063660157396
2016_2018,2018-10-22,-0.011776239998236293,0.07880434782608696,-0.01200083238954064,0.24288459666809215,-0.41392518339172724
2016_2018,2018-10-23,-0.031122759644257477,0.17391304347826086,-0.03161841181817052,0.20420259810044117,-0.43245593829950635
2016_2018,2018-10-24,0.002023395333774045,0.13737075332348597,0.0016318886868021102,0.20663917601835613,-0.43152976956595557
2016_2018,2018-10-25,-0.015910130497165997,0.28360413589364847,-0.016718402284462894,0.18744138926491116,-0.4410336835650932
2016_2018,2018-10-26,-0.0063577449651545485,0.32138114209827356,-0.007273681220134628,0.179891939750896,-0.44509942636363364
2016_2018,2018-10-29,0.008895892917869432,0.04183006535947712,0.008776677231594922,0.19038813210157723,-0.44022924313320033
2016_2018,2018-10-30,0.01585748602418898,0.032679738562091505,0.01576434876928702,0.20926469526973834,-0.4314048216911043
2016_2018,2018-10-31,0.019813415582910603,0.11702127659574468,0.01947990494461273,0.23322435922685947,-0.42032864166568185
2016_2018,2018-11-01,0.0005369638753544065,0.1438953488372093,0.0001268621311683599,0.2338865561579715,-0.4202551033217863
2016_2018,2018-11-02,0.0071682218949056945,0.2191780821917808,0.006543564360659119,0.24273132878565273,-0.4164615052776087
2016_2018,2018-11-05,-0.007551544761466431,0.2430939226519337,-0.008244362441024443,0.23334678752985116,-0.42127240812639
2016_2018,2018-11-06,0.028366254138698976,0.4548802946593002,0.02706984529891997,0.26833221594607104,-0.4056063417441549
2016_2018,2018-11-07,-0.008042697151984586,0.5107438016528926,-0.00949831698669533,0.25813140404511126,-0.4112520811251503
2016_2018,2018-11-08,-0.00584814487751206,0.37355371900826445,-0.006912772976685614,0.2507736693193079,-0.4153219618288283
2016_2018,2018-11-09,-0.02089546723206937,0.3882063882063882,-0.022001855438457577,0.22463816909731116,-0.42818596350271143
2016_2018,2018-11-12,0.02160125603004162,0.38478747203579416,0.02050461173473961,0.25109189173214363,-0.41646113869986034
2016_2018,2018-11-13,0.005963152002643667,0.30201342281879195,0.005102413747610109,0.2585523428518175,-0.4134836819916977
2016_2018,2018-11-14,0.00878362244161395,0.3333333333333333,0.00783362244161395,0.26960699145443656,-0.4088891346005751
2016_2018,2018-11-15,0.004902642286203166,0.2504930966469428,0.0041887369607593785,0.2758314203776002,-0.40641312667077
2016_2018,2018-11-16,0.0012668255270993968,0.20993589743589744,0.000668508219407089,0.27744767618920996,-0.40601630896701724
2016_2018,2018-11-19,-0.005063919430656747,0.22756410256410256,-0.0057124771229644395,0.2709787840801081,-0.4094094272134571
2016_2018,2018-11-20,0.014215344975981098,0.21936758893280633,0.0135901473475226,0.28904618595296006,-0.40138321430723023
2016_2018,2018-11-21,-0.007404543311658204,0.29817444219066935,-0.008254340471901612,0.27950138763834365,-0.40632440106853374
2016_2018,2018-11-22,-0.001543118430003093,0.31947069943289225,-0.002453609923386836,0.2775269654658643,-0.40778104940934456
2016_2018,2018-11-23,0.011227422203690048,0.27032136105860116,0.010457006324673035,0.2918703000837486,-0.4015882120974269
2016_2018,2018-11-26,0.008569319166683983,0.38095238095238093,0.007483604880969698,0.3029407490071261,-0.39710993472064937
2016_2018,2018-11-27,0.023685942885224374,0.5907738095238095,0.022002237528081517,0.3338021291709403,-0.3838450043010525
2016_2018,2018-11-28,-0.002861703723850382,0.503690036900369,-0.004297220329016434,0.3299851826510123,-0.3864927580743951
2016_2018,2018-11-29,0.020157805744044213,0.2177121771217712,0.019537326039247165,0.3567947656053485,-0.3745064670614553
2016_2018,2018-11-30,0.010804871864486611,0.22,0.01017787186448661,0.3714547591941204,-0.3681402740311417
2016_2018,2018-12-03,-0.01435889522938122,0.3175775480059084,-0.015263991241198059,0.3517621839950158,-0.37778497535399613
2016_2018,2018-12-04,0.006591473905406404,0.26440177252584934,0.005837928853707733,0.3606722891571341,-0.37415252830840473
2016_2018,2018-12-05,-0.022735322530961107,0.20588235294117646,-0.02332208723684346,0.32973696580420553,-0.388748597640154
2016_2018,2018-12-06,-0.003785451676010683,0.4484848484848485,-0.005063633494192502,0.3247033107783488,-0.3918437507145155
2016_2018,2018-12-07,0.001253509861046801,0.5141509433962265,-0.00021182032763244455,0.3263638394413708,-0.39197257057049084
2016_2018,2018-12-10,0.012232555304782233,0.3128930817610063,0.011340810021763365,0.3425886584616007,-0.38507704700530965
2016_2018,2018-12-11,0.010551837388217458,0.27580071174377224,0.009765805359747706,0.3567554356649525,-0.37907182913512216
2016_2018,2018-12-12,-0.0016852700662500551,0.22419928825622776,-0.0023242380377803042,0.35446893634200416,-0.3805150140085757
2016_2018,2018-12-13,-0.0056807098879580265,0.20871143375680581,-0.006275537474164923,0.3467745912623943,-0.38440261525284736
2016_2018,2018-12-14,-0.00499187322889972,0.15104166666666666,-0.005422341978899721,0.3400516632349091,-0.3877405947942627
2016_2018,2018-12-17,0.0002302968403788736,0.5520833333333334,-0.0013431406596211266,0.3403602728988966,-0.38856294529562996
2016_2018,2018-12-18,-0.012280086044228613,0.37735849056603776,-0.01335555774234182,0.3239005334174325,-0.39672902818554157
2016_2018,2018-12-19,-0.01382991310611052,0.36818181818181817,-0.014879231287928703,0.30559110407913614,-0.40570523650446244
2016_2018,2018-12-20,0.013737814137515018,0.31363636363636366,0.01284395050115138,0.3235270720065684,-0.39807214397903234
2016_2018,2018-12-21,-0.009560609304270834,0.32387706855791965,-0.010483658949660905,0.310873346767488,-0.4043825503338567
2016_2018,2018-12-24,0.004208758287488433,0.27253218884120173,0.0034320415492910083,0.3163904958295434,-0.4023383664991198
2016_2018,2018-12-25,0.00442291746690747,0.1936127744510978,0.0038711210597218416,0.3222127823468188,-0.4000247459630868
2016_2018,2018-12-26,-0.0037388274052161862,0.20673076923076922,-0.004328010097523879,0.31726925696065345,-0.4026214449208231
2017_2019,2019-01-02,-0.011369586873231752,0.24519230769230768,-0.012068384950154828,0.3022924497082018,-0.4098308392844858
2017_2019,2019-01-03,0.016309658918705942,0.9796264855687606,0.013517723434834974,0.3235323953753486,-0.4018530957901648
2017_2019,2019-01-04,0.0046695091939732035,0.9778393351800554,0.0018826670887100456,0.32971264206407525,-0.40072698429939524
2017_2019,2019-01-07,0.004796173579927496,0.5961945031712473,0.0030970192458894407,0.33609017470683855,-0.3988710242362282
2017_2019,2019-01-08,0.004921028776410867,0.3490759753593429,0.003926162246636739,0.3426651129044507,-0.3965108943462251
2017_2019,2019-01-09,0.0008521274718753604,0.3060836501901141,-2.021093116646468e-05,0.3438092347326851,-0.39652309142299913
2017_2019,2019-01-10,-0.005219324411197231,0.17967332123411978,-0.0057313933767144725,0.3367954583898525,-0.3999818549798174
2017_2019,2019-01-11,-0.000959624836818506,0.18874773139745918,-0.0014975558713012649,0.3355126362662353,-0.4008804156757797
2017_2019,2019-01-14,0.006469410713321691,0.8106508875739645,0.004159055683735892,0.34415261602307257,-0.3983886439633586
2017_2019,2019-01-15,0.0037075776531634644,0.7692307692307693,0.0015152699608557718,0.3491361662246808,-0.3974770403474466
2017_2019,2019-01-16,-0.0015650157405608003,0.29699248120300753,-0.002411444311989372,0.34702474688837937,-0.39892999091134373
2017_2019,2019-01-17,0.008893203315929753,0.22180451127819548,0.008261060458786896,0.35900411183404635,-0.3939645152262987
2017_2019,2019-01-18,-0.002193859406796286,0.31990521327014215,-0.0031055892646161916,0.3560226478794244,-0.39584661252178843
2017_2019,2019-01-21,-0.009473287041966852,0.5646687697160884,-0.011082593035657704,0.3431766561006546,-0.40254219864632346
2017_2019,2019-01-22,0.013755190616138125,0.5441176470588235,0.01220445532202048,0.3616523070364661,-0.39525055160291
2017_2019,2019-01-23,0.00679782760759229,0.5935251798561151,0.005106280845002362,0.3709085846811804,-0.39216253107853416
2017_2019,2019-01-24,0.004568047281131703,0.27607361963190186,0.003781237465180783,0.37717095991411353,-0.3898641532683076
2017_2019,2019-01-25,-0.003281678674783049,0.29714285714285715,-0.004128535817640192,0.372651527343433,-0.3923831209651656
2017_2019,2019-01-28,0.0019272802510135322,1.0,-0.0009227197489864679,0.3752970115236056,-0.3929437810592685
2017_2019,2019-01-29,0.009538417964759828,1.0,0.006688417964759828,0.3884151692452027,-0.3888835353388862
2017_2019,2019-01-30,0.006945424226453825,0.41156462585034015,0.005772465042780355,0.3980583015980541,-0.38535588690956235
2017_2019,2019-02-11,0.012768984351590296,0.42557651991614254,0.01155609126982929,0.41591008617377057,-0.37825300344022594
2017_2019,2019-02-12,0.00031972062226650125,0.5157232704402516,-0.0011500906984882157,0.41636278182759545,-0.37896806887778234
2017_2019,2019-02-13,0.006359885730046346,0.46403712296983757,0.005037379929582309,0.42537068727230953,-0.3758396950923175
2017_2019,2019-02-14,0.0021494599953152103,0.28522920203735147,0.0013365567695087586,0.4284344645430962,-0.37500546941153456
2017_2019,2019-02-15,0.005540430343659131,0.2835314091680815,0.004732365827530099,0.4363486061943791,-0.37204776665258454
2017_2019,2019-02-18,0.007648611808718079,0.29398148148148145,0.006810764586495857,0.4473346791051531,-0.367770931819691
2017_2019,2019-02-19,0.0047752728913054415,0.3983286908077994,0.003640036122503213,0.4542460971629303,-0.36546959517381805
2017_2019,2019-02-20,0.001451774577604671,0.42160278745644597,0.00025020663335379996,0.4563573346763721,-0.3653108314574658
2017_2019,2019-02-21,0.004303361376628011,0.3946784922394678,0.0031785276737455277,0.46262456658098716,-0.3632934543710268
2017_2019,2019-02-22,0.0070491766502543424,0.22172949002217296,0.006417247603691149,0.47293486552381814,-0.35920755081683475
2017_2019,2019-02-25,-0.006471585123402191,0.2895377128953771,-0.007296767605154016,0.4634026421603539,-0.36388326440166174
2017_2019,2019-02-26,0.0013868025556155609,0.31266149870801035,0.0004957172842977313,0.46543209268439645,-0.36356793034099466
2017_2019,2019-02-27,-0.0002651045156953147,0.3772609819121447,-0.001340298314144927,0.4650436000191811,-0.36442093917102636
2017_2019,2019-03-04,0.001930856386047122,0.40842105263157896,0.0007668563860471218,0.4678723888101157,-0.3639335413093917
2017_2019,2019-03-05,0.0015747666173360198,0.18837675350701402,0.0010378928698410298,0.47018394524652307,-0.3632733724671716
2017_2019,2019-03-06,-0.019316092598680785,0.45691382765531063,-0.02061829700749842,0.44178573602304727,-0.3764015911862263
2017_2019,2019-03-07,0.006014200406629665,0.45252525252525255,0.004724503436932695,0.45045692438290996,-0.3734553983605198
2017_2019,2019-03-08,0.012924100449427331,0.47878787878787876,0.011559554994881876,0.46920277537120225,-0.3662128215811218
2017_2019,2019-03-11,0.0009283348182805947,0.40808823529411764,-0.00023471665230764057,0.4705666874626939,-0.36636158198591584
2017_2019,2019-03-12,0.0055996061112030164,0.4481865284974093,0.0043222745049854,0.4788012816727414,-0.3636228228063543
2017_2019,2019-03-13,0.0014413014977250923,0.22279792746113988,0.0008063274044608436,0.4809326801748539,-0.3631096944488097
2017_2019,2019-03-14,0.005958264112442237,0.3,0.0051032641124422375,0.48975646821608265,-0.3598594750089279
2017_2019,2019-03-15,0.003387339546516174,0.34811529933481156,0.002395210943411961,0.4948027792155494,-0.3583262034181478
2017_2019,2019-03-18,0.0003058026846596804,0.3614190687361419,-0.000724241661238324,0.49525989391847025,-0.35879093031455733
2017_2019,2019-03-19,0.005403258407607574,0.41560798548094374,0.004218775648986884,0.5033391695118437,-0.35608581310545884
2017_2019,2019-03-20,0.004733467657013611,0.3121597096188748,0.003843812484599818,0.5104551768482497,-0.3536107277148627
2017_2019,2019-03-21,-0.02169845374759559,0.291358024691358,-0.02252882411796596,0.47768063505559155,-0.36817311794191454
2017_2019,2019-03-22,0.008224433860649106,0.29394812680115273,0.007386681699265821,0.48983372170576844,-0.36350601387511194
2017_2019,2019-03-25,0.0014907193121471982,0.4209039548022599,0.0002911430409607576,0.4920546456066033,-0.3633207030804384
2017_2019,2019-03-26,4.99386179361228e-07,0.3583138173302108,-0.0010206949932117396,0.492055390718072,-0.36397055845108583
2017_2019,2019-03-27,0.0008952359747817408,0.2575452716297787,0.00016123195063687148,0.49339113238021004,-0.3638680101835625
2017_2019,2019-03-28,0.00804621534758747,0.317907444668008,0.007140179130283647,0.5054072790295188,-0.3593259138257694
2017_2019,2019-03-29,-0.0014567407658309807,0.368,-0.0025055407658309808,0.5032142908769777,-0.3609311488662904
2017_2019,2019-04-01,0.00527969511295069,0.4644268774703557,0.003956078512160175,0.5111508040222386,-0.35840294231652947
2017_2019,2019-04-02,0.011237528002094488,0.26679841897233203,0.010477152508023342,0.5281324034978261,-0.35168083209448064
2017_2019,2019-04-03,0.0018031275536855493,0.22084367245657568,0.0011737230871843086,0.5308878211402528,-0.35091988491924586
2017_2019,2019-04-08,-0.002208100424650841,0.3888888888888889,-0.0033164337579841743,0.5275074670923003,-0.35307251612453594
2017_2019,2019-04-09,0.005768806921798777,0.4101123595505618,0.004599986697079676,0.5363193627415617,-0.3500966583047336
2017_2019,2019-04-10,-0.008666212536099333,0.6207865168539326,-0.010435454109133041,0.5230052926207187,-0.3568786948023668
2017_2019,2019-04-11,0.0006261667346301685,0.5440251572327044,-0.000924304963483039,0.5239589478716233,-0.3574731350168826
2017_2019,2019-04-12,0.005924085756734096,0.3584905660377358,0.004902387643526549,0.5329870113685573,-0.3543232192533555
2017_2019,2019-04-15,0.007670600882207341,0.3651877133105802,0.006629815899272187,0.5447459428903734,-0.35004250106657053
2017_2019,2019-04-16,0.0033832118344972735,0.3385579937304075,0.0024183215523656118,0.5499721456456517,-0.34847069483877813
2017_2019,2019-04-17,-0.01253926696019001,0.4106583072100313,-0.013709643135738598,0.5305366311305424,-0.35740292910501426
2017_2019,2019-04-18,0.0054431485753139814,0.3969849246231156,0.004311741540138102,0.5388675694137464,-0.3546322166208653
2017_2019,2019-04-19,0.0011223520500579745,0.3015075376884422,0.0002630555676459143,0.5405947205850457,-0.3544624490322681
2017_2019,2019-04-22,-0.001585200103050792,0.3662420382165605,-0.0026289899119679894,0.5381525696752147,-0.35615956074155886
2017_2019,2019-04-23,-0.005655206548956995,0.3870967741935484,-0.006758432355408608,0.5294539991898923,-0.36051091279796366
2017_2019,2019-04-24,-0.010191272780026043,0.8299120234604106,-0.012556522046888213,0.5138669162796463,-0.36854067162016046
2017_2019,2019-04-25,-0.0075119570997222015,0.8272251308900523,-0.009869548722758852,0.502494812949865,-0.37477289022804583
2017_2019,2019-04-26,-0.016421276180110106,0.2643979057591623,-0.017174810211523717,0.4778219306672322,-0.38551104717747864
2017_2019,2019-04-29,0.009782730341554864,0.258974358974359,0.009044653418477941,0.4922790641077859,-0.3799532075697154
2017_2019,2019-04-30,0.007421576603824835,0.16791979949874686,0.006943005175253406,0.5033541274963458,-0.3756482194809726
2017_2019,2019-05-02,-0.0062247003305593305,0.5288220551378446,-0.0077318431877021875,0.49399619856197163,-0.3804756095419084
2017_2019,2019-05-03,-0.006179016698954769,0.5251396648044693,-0.007675664743647507,0.4847647711028822,-0.38523087106357734
2017_2019,2019-05-06,-0.007001973206476471,0.36247723132969034,-0.008035033315766089,0.4743684879576997,-0.390170561496086
2017_2019,2019-05-07,0.006328948096185873,0.29326047358834245,0.005493155746459096,0.483699689592636,-0.3868206734116083
2017_2019,2019-05-08,-0.018676804554478506,0.7142857142857143,-0.020712518840192793,0.455988920472574,-0.39952116176598707
2017_2019,2019-05-09,-0.010692213538509434,0.7354709418837675,-0.012788305722878172,0.4404211760251773,-0.40720026872944226
2017_2019,2019-05-10,-0.03248819728149747,0.3106212424849699,-0.03337346782257963,0.39362448869002487,-0.4269840514862341
2017_2019,2019-05-13,0.02795413350666304,0.49747474747474746,0.02653633047636001,0.4325820537050209,-0.4117783109082479
2017_2019,2019-05-14,0.004689055271005776,0.4822429906542056,0.0033146627476412904,0.4392995101350947,-0.4098285543880609
2017_2019,2019-05-15,-0.0077777956513478685,0.2803738317757009,-0.008576861071908616,0.4281049326641788,-0.414890372885682
2017_2019,2019-05-16,-0.02113522807052307,0.40572792362768495,-0.022291552652861972,0.39792160920368236,-0.4279333749461972
2017_2019,2019-05-17,-0.01245875867373187,0.2785515320334262,-0.013252630540027134,0.38050524122981866,-0.4355147625723155
2017_2019,2019-05-20,0.020790125933278544,0.31675392670157065,0.019887377242179066,0.4092061190465377,-0.42428863170795006
2017_2019,2019-05-21,-0.010471017515248477,0.24786324786324787,-0.011177427771658734,0.3944502970914061,-0.43072360394435727
2017_2019,2019-05-22,-0.0036254520609245115,0.4252136752136752,-0.004837311035283486,0.38939478438795927,-0.4334773709371237
2017_2019,2019-05-23,0.004594180961026386,0.5042881646655232,0.003156959691729645,0.39577791545374374,-0.4316888818327195
2017_2019,2019-05-24,-0.00255355408359055,0.5643224699828473,-0.0041618731230416645,0.39221372105795127,-0.4340541206009456
2017_2019,2019-05-27,-0.0056107528750542176,0.417910447761194,-0.00680179765117362,0.38440235391983557,-0.4379035699541335
2017_2019,2019-05-28,0.0068191424173436035,0.3230088495575221,0.005898567196104666,0.39384279073412065,-0.4345880063908174
2017_2019,2019-05-29,0.007875718004033003,0.35398230088495575,0.006866868446510879,0.40482030349589704,-0.43070539661262364
2017_2019,2019-05-30,0.00181476870245072,0.371900826446281,0.0007548513470788192,0.4073697274152488,-0.430275663814372
2017_2019,2019-05-31,-0.0012556632813614172,0.6694214876033058,-0.0031635145210308388,0.40560254492523384,-0.43207799502487987
2017_2019,2019-06-03,0.005361887454754115,0.6150793650793651,0.003608911264277924,0.41313922757723875,-0.4300284149038939
2017_2019,2019-06-04,-0.009480613214954255,0.5694444444444444,-0.011103529881620921,0.39974180114169977,-0.43635711143068334
2017_2019,2019-06-05,0.00356246358085885,0.5270833333333333,0.0020602760808588498,0.40472833033087285,-0.4351958514692178
2017_2019,2019-06-06,0.005480810158405437,0.4708333333333333,0.004138935158405437,0.41242737963355025,-0.4328581637212505
2017_2019,2019-06-10,-0.004114527456135949,0.9492753623188406,-0.0068199622387446444,0.40661590840024986,-0.4367260496286839
2017_2019,2019-06-11,0.0006125776240204654,0.965,-0.0021376723759795346,0.4074775698313271,-0.4379301447925015
2017_2019,2019-06-12,0.0015935612360862706,0.26,0.0008525612360862706,0.4097204715272711,-0.43745094582197885
2017_2019,2019-06-13,-0.001551643377871811,0.5169491525423728,-0.0030249484626175735,0.4075330880929755,-0.43915262771856167
2017_2019,2019-06-14,0.004480715032641244,0.639261744966443,0.0026588190594868813,0.4138398427597334,-0.43766143603567664
2017_2019,2019-06-17,0.004407405282258454,0.5234899328859061,0.002915458973533622,0.4200712079509801,-0.4360219610232029
2017_2019,2019-06-18,0.007366217936964769,0.29239766081871343,0.006532884603631436,0.43053176195475573,-0.4323375575755851
2017_2019,2019-06-19,0.01187377708753216,0.3508771929824561,0.01087377708753216,0.447517577212841,-0.42616492271569795
2017_2019,2019-06-20,-0.006171814373655485,0.38275862068965516,-0.007262676442621002,0.4385837674236799,-0.43033250121344024
2017_2019,2019-06-21,0.004524554834713599,0.3039772727272727,0.0036582196074408714,0.44509271856371724,-0.42824853239965743
2017_2019,2019-06-24,-0.009576146335411585,0.3352272727272727,-0.010531544062684311,0.43125429922251324,-0.4342699581735948
2017_2019,2019-06-25,0.009696554138445319,0.3905325443786982,0.00858353638696603,0.445132534020807,-0.42941399377437806
2017_2019,2019-06-26,0.0029255168514434543,0.62109375,0.0011553996639434543,0.4493602936016541,-0.4287547388945341
2017_2019,2019-06-27,0.01018153275501489,0.7374005305039788,0.00807994124307855,0.4641170029047774,-0.4241391107494149
2017_2019,2019-06-28,0.004290146951812091,0.6578249336870027,0.002415345890804133,0.47039828000188577,-0.4227482075168887
2017_2019,2019-07-01,0.004689009362970928,0.6578947368421053,0.0028140093629709277,0.47729299130411107,-0.42112381556804945
2017_2019,2019-07-02,0.00012081988869397278,0.26139088729016785,-0.0006241441400830056,0.47747147767888887,-0.4214851177463963
2017_2019,2019-07-03,0.005206565058284504,0.23060344827586207,0.004549345230698297,0.48516402904918365,-0.41885325382592786
2017_2019,2019-07-04,0.0010254897356066284,0.3146551724137931,0.0001287224942273181,0.48668704951666575,-0.4187784471672483
2017_2019,2019-07-05,-0.0036221370954785375,0.36257309941520466,-0.004655470428811871,0.481302065205244,-0.42148430691904937
2017_2019,2019-07-08,-0.0004204557920697066,0.34915254237288135,-0.0014155405378324184,0.4806792431721236,-0.42230321933437764
2017_2019,2019-07-09,0.008430250790216991,0.4135593220338983,0.007251606722420381,0.4931617405319333,-0.41811398947618217
2017_2019,2019-07-10,0.0034125165711001533,0.43109540636042404,0.002183894662972945,0.4982571797148312,-0.4168432117233406
2017_2019,2019-07-11,0.0019090210804639288,0.8056537102473498,-0.0003870919937410183,0.5011173842548633,-0.41706894704717823
2017_2019,2019-07-12,0.0038630514226639196,0.7906403940886699,0.0016097262995112102,0.5069162779016945,-0.4161305876004383
2017_2019,2019-07-15,0.0004464588715362061,0.3251231527093596,-0.00048014211368546883,0.507589054042626,-0.4164109278942242
2017_2019,2019-07-16,0.0007247480940366652,0.5196078431372549,-0.0007561342589045115,0.5086816763361339,-0.4168521995847657
